"time","latitude","longitude","haul_no","station","catch","common_name","station_bottom_depth","area","strata","tdr_depth","depth_strata","bottom_depth","year","month"
"1992-05-14T05:00:00Z","36.9833","-122.29",19,123,0,"ROCKFISH, TOTAL YOY","82","Davenport","C","NaN",2,82,1992,5
"1992-05-14T06:35:00Z","36.9833","-122.38",20,124,0,"ROCKFISH, TOTAL YOY","128","Davenport","C","NaN",2,128,1992,5
"1992-05-14T08:01:00Z","37.0017","-122.45",22,125,2,"ROCKFISH, TOTAL YOY","446","Davenport","C","NaN",2,457,1992,5
"1992-05-14T10:46:00Z","36.985","-122.5983",24,126,0,"ROCKFISH, TOTAL YOY","432","Davenport","C","NaN",2,402,1992,5
"1992-05-15T04:59:00Z","37.275","-122.5667",27,131,0,"ROCKFISH, TOTAL YOY","82","Pescadero","C","NaN",2,82,1992,5
"1992-05-15T06:22:00Z","37.275","-122.6517",28,132,0,"ROCKFISH, TOTAL YOY","95","Pescadero","C","NaN",2,95,1992,5
"1992-05-15T08:15:00Z","37.2817","-122.85",30,133,0,"ROCKFISH, TOTAL YOY","184","Pescadero","C","NaN",2,164,1992,5
"1992-05-15T10:55:00Z","37.2767","-122.9883",32,134,0,"ROCKFISH, TOTAL YOY","518","Pescadero","C","NaN",2,548,1992,5
"1992-05-16T03:56:00Z","37.6533","-123.0483",34,152,1,"ROCKFISH, TOTAL YOY","108","Farallones Outside","C","NaN",2,118,1992,5
"1992-05-16T05:26:00Z","37.6633","-123.2167",35,154,0,"ROCKFISH, TOTAL YOY","1301","Farallones Outside","C","NaN",2,1243,1992,5
"1992-05-16T07:25:00Z","37.7417","-123.14",36,156,1,"ROCKFISH, TOTAL YOY","91","Farallones Outside","C","NaN",2,91,1992,5
"1992-05-16T09:23:00Z","37.8833","-123.315",37,160,0,"ROCKFISH, TOTAL YOY","91","Farallones Outside","C","NaN",2,91,1992,5
"1992-05-16T11:14:00Z","37.8833","-123.5",38,162,0,"ROCKFISH, TOTAL YOY","1328","Farallones Outside","C","NaN",2,1097,1992,5
"1992-05-17T06:01:00Z","38.1617","-123.1617",42,167,0,"ROCKFISH, TOTAL YOY","91","Point Reyes","C","NaN",2,91,1992,5
"1992-05-17T08:58:00Z","38.1633","-123.3667",44,170,0,"ROCKFISH, TOTAL YOY","183","Point Reyes","C","NaN",2,182,1992,5
"1992-05-18T08:34:00Z","37.7","-122.9083",50,138,0,"ROCKFISH, TOTAL YOY","55","Gulf of the Farallones","C","NaN",1,54,1992,5
"1992-05-20T04:53:00Z","36.5833","-122.175",60,110,17,"ROCKFISH, TOTAL YOY","2304","Monterey Bay Outside","C","NaN",2,2322,1992,5
"1992-05-20T06:59:00Z","36.575","-122.0283",62,109,30,"ROCKFISH, TOTAL YOY","608","Monterey Bay Outside","C","NaN",2,530,1992,5
"1992-05-20T09:04:00Z","36.645","-122.0517",63,113,32,"ROCKFISH, TOTAL YOY","900","Monterey Bay Outside","C","NaN",2,914,1992,5
"1992-05-20T10:15:00Z","36.7","-122.1083",64,117,33,"ROCKFISH, TOTAL YOY","1920","Monterey Bay Outside","C","NaN",2,1920,1992,5
"1992-05-21T04:01:00Z","36.6567","-121.9433",67,112,0,"ROCKFISH, TOTAL YOY","73","Monterey Bay Inside","C","NaN",2,73,1992,5
"1992-05-21T06:23:00Z","36.7017","-121.9117",69,115,0,"ROCKFISH, TOTAL YOY","91","Monterey Bay Inside","C","NaN",2,91,1992,5
"1992-05-21T07:35:00Z","36.74","-121.9783",70,116,0,"ROCKFISH, TOTAL YOY","287","Monterey Bay Inside","C","NaN",2,237,1992,5
"1992-05-21T09:19:00Z","36.775","-121.88",71,114,1,"ROCKFISH, TOTAL YOY","73","Monterey Bay Inside","C","NaN",2,73,1992,5
"1992-05-21T10:47:00Z","36.8417","-121.8233",72,119,0,"ROCKFISH, TOTAL YOY","91","Monterey Bay Inside","C","NaN",2,91,1992,5
"1992-05-22T05:15:00Z","36.9817","-122.29",75,123,0,"ROCKFISH, TOTAL YOY","82","Davenport","C","NaN",2,82,1992,5
"1992-05-22T06:53:00Z","36.9767","-122.355",76,124,0,"ROCKFISH, TOTAL YOY","128","Davenport","C","NaN",2,128,1992,5
"1992-05-22T08:45:00Z","36.9833","-122.425",78,125,1,"ROCKFISH, TOTAL YOY","446","Davenport","C","NaN",2,457,1992,5
"1992-05-22T11:25:00Z","36.9667","-122.59",80,126,2,"ROCKFISH, TOTAL YOY","432","Davenport","C","NaN",2,402,1992,5
"1992-05-23T05:06:00Z","37.2733","-122.5667",83,131,0,"ROCKFISH, TOTAL YOY","82","Pescadero","C","NaN",2,82,1992,5
"1992-05-23T06:41:00Z","37.2783","-122.6467",84,132,0,"ROCKFISH, TOTAL YOY","95","Pescadero","C","NaN",2,95,1992,5
"1992-05-23T08:59:00Z","37.275","-122.8183",86,133,0,"ROCKFISH, TOTAL YOY","184","Pescadero","C","NaN",2,164,1992,5
"1992-05-23T11:40:00Z","37.2733","-122.9833",88,134,0,"ROCKFISH, TOTAL YOY","518","Pescadero","C","NaN",2,548,1992,5
"1992-05-24T04:00:00Z","37.6667","-123.0367",90,152,1,"ROCKFISH, TOTAL YOY","108","Farallones Outside","C","NaN",2,118,1992,5
"1992-05-24T05:35:00Z","37.6583","-123.2067",91,154,6,"ROCKFISH, TOTAL YOY","1301","Farallones Outside","C","NaN",2,1243,1992,5
"1992-05-24T07:33:00Z","37.745","-123.14",92,156,3,"ROCKFISH, TOTAL YOY","91","Farallones Outside","C","NaN",2,78,1992,5
"1992-05-24T09:15:00Z","37.8833","-123.3183",93,160,0,"ROCKFISH, TOTAL YOY","91","Farallones Outside","C","NaN",2,100,1992,5
"1992-05-24T11:09:00Z","37.8833","-123.5",94,162,1,"ROCKFISH, TOTAL YOY","1328","Farallones Outside","C","NaN",2,1463,1992,5
"1992-06-05T04:20:00Z","36.8433","-121.995",148,119,7,"ROCKFISH, TOTAL YOY","91","Monterey Bay Inside","C","NaN",2,91,1992,6
"1992-06-05T05:35:00Z","36.7667","-121.865",149,114,1,"ROCKFISH, TOTAL YOY","73","Monterey Bay Inside","C","NaN",2,76,1992,6
"1992-06-05T07:26:00Z","36.7417","-121.9783",150,116,1,"ROCKFISH, TOTAL YOY","287","Monterey Bay Inside","C","NaN",2,237,1992,6
"1992-06-05T08:27:00Z","36.7083","-121.9067",151,115,4,"ROCKFISH, TOTAL YOY","91","Monterey Bay Inside","C","NaN",2,91,1992,6
"1992-06-05T11:09:00Z","36.6533","-121.9467",153,112,14,"ROCKFISH, TOTAL YOY","73","Monterey Bay Inside","C","NaN",2,73,1992,6
"1992-06-06T04:51:00Z","36.5917","-122.1967",156,110,350,"ROCKFISH, TOTAL YOY","2304","Monterey Bay Outside","C","NaN",2,2322,1992,6
"1992-06-06T06:18:00Z","36.5783","-122.0317",157,109,129,"ROCKFISH, TOTAL YOY","608","Monterey Bay Outside","C","NaN",2,647,1992,6
"1992-06-06T08:31:00Z","36.6517","-122.0517",158,113,35,"ROCKFISH, TOTAL YOY","900","Monterey Bay Outside","C","NaN",2,914,1992,6
"1992-06-06T09:23:00Z","36.7","-122.105",159,117,69,"ROCKFISH, TOTAL YOY","1920","Monterey Bay Outside","C","NaN",2,1920,1992,6
"1992-06-07T05:15:00Z","36.9817","-122.2883",164,123,7,"ROCKFISH, TOTAL YOY","82","Davenport","C","NaN",2,85,1992,6
"1992-06-07T07:00:00Z","36.9833","-122.3683",165,124,386,"ROCKFISH, TOTAL YOY","128","Davenport","C","NaN",2,128,1992,6
"1992-06-07T08:40:00Z","36.9833","-122.4233",167,125,1637,"ROCKFISH, TOTAL YOY","446","Davenport","C","NaN",2,457,1992,6
"1992-06-07T11:45:00Z","36.985","-122.59",169,126,4,"ROCKFISH, TOTAL YOY","432","Davenport","C","NaN",2,402,1992,6
"1992-06-09T05:23:00Z","37.2733","-122.5633",178,131,2,"ROCKFISH, TOTAL YOY","82","Pescadero","C","NaN",2,82,1992,6
"1992-06-09T06:59:00Z","37.275","-122.645",179,132,17,"ROCKFISH, TOTAL YOY","95","Pescadero","C","NaN",2,95,1992,6
"1992-06-09T08:36:00Z","37.2733","-122.8183",180,133,33,"ROCKFISH, TOTAL YOY","184","Pescadero","C","NaN",2,164,1992,6
"1992-06-09T11:16:00Z","37.28","-122.98",182,134,148,"ROCKFISH, TOTAL YOY","518","Pescadero","C","NaN",2,475,1992,6
"1992-06-10T04:18:00Z","37.6633","-123.05",184,152,5,"ROCKFISH, TOTAL YOY","108","Farallones Outside","C","NaN",2,118,1992,6
"1992-06-10T05:50:00Z","37.66","-123.2067",185,154,146,"ROCKFISH, TOTAL YOY","1301","Farallones Outside","C","NaN",2,1243,1992,6
"1992-06-10T07:44:00Z","37.74","-123.14",186,156,8,"ROCKFISH, TOTAL YOY","91","Farallones Outside","C","NaN",2,91,1992,6
"1992-06-10T09:57:00Z","37.885","-123.3167",187,160,4,"ROCKFISH, TOTAL YOY","91","Farallones Outside","C","NaN",2,91,1992,6
"1992-06-10T11:47:00Z","37.8833","-123.5017",188,162,15,"ROCKFISH, TOTAL YOY","1328","Farallones Outside","C","NaN",2,1463,1992,6
"1992-06-11T05:06:00Z","38.1667","-123.3667",190,170,5,"ROCKFISH, TOTAL YOY","183","Point Reyes","C","NaN",2,182,1992,6
"1992-06-11T08:14:00Z","38.1667","-123.165",193,167,0,"ROCKFISH, TOTAL YOY","91","Point Reyes","C","NaN",2,91,1992,6
"1992-06-11T08:50:00Z","38.1683","-123.1667",194,167,2,"ROCKFISH, TOTAL YOY","91","Point Reyes","C","NaN",2,91,1992,6
"1992-06-13T08:14:00Z","37.7917","-122.865",200,139,3,"ROCKFISH, TOTAL YOY","55","Gulf of the Farallones","C","NaN",1,54,1992,6
"1993-05-14T04:01:00Z","36.8417","-121.9783",1,119,188,"ROCKFISH, TOTAL YOY","91","Monterey Bay Inside","C","30",2,91,1993,5
"1993-05-14T05:19:00Z","36.765","-121.8667",2,114,26,"ROCKFISH, TOTAL YOY","73","Monterey Bay Inside","C","28",2,73,1993,5
"1993-05-14T06:57:00Z","36.7383","-121.975",3,116,169,"ROCKFISH, TOTAL YOY","287","Monterey Bay Inside","C","28",2,237,1993,5
"1993-05-14T07:56:00Z","36.7083","-121.9083",4,115,178,"ROCKFISH, TOTAL YOY","91","Monterey Bay Inside","C","29",2,91,1993,5
"1993-05-14T10:13:00Z","36.655","-121.9483",6,112,210,"ROCKFISH, TOTAL YOY","73","Monterey Bay Inside","C","27",2,73,1993,5
"1993-05-15T04:46:00Z","36.565","-122.1517",9,110,22,"ROCKFISH, TOTAL YOY","2304","Monterey Bay Outside","C","36",2,2322,1993,5
"1993-05-15T07:18:00Z","36.5833","-122.0317",11,109,393,"ROCKFISH, TOTAL YOY","608","Monterey Bay Outside","C","NaN",2,530,1993,5
"1993-05-15T09:26:00Z","36.6467","-122.0517",12,113,114,"ROCKFISH, TOTAL YOY","900","Monterey Bay Outside","C","26",2,914,1993,5
"1993-05-15T10:30:00Z","36.7017","-122.11",13,117,37,"ROCKFISH, TOTAL YOY","1920","Monterey Bay Outside","C","28",2,1920,1993,5
"1993-05-16T04:00:00Z","36.9733","-122.5933",15,126,5,"ROCKFISH, TOTAL YOY","432","Davenport","C","27",2,402,1993,5
"1993-05-16T06:07:00Z","36.9667","-122.45",17,125,11,"ROCKFISH, TOTAL YOY","446","Davenport","C","37",2,457,1993,5
"1993-05-16T08:27:00Z","36.9817","-122.375",19,124,12,"ROCKFISH, TOTAL YOY","128","Davenport","C","27",2,128,1993,5
"1993-05-16T09:26:00Z","36.98","-122.2867",20,123,11,"ROCKFISH, TOTAL YOY","82","Davenport","C","28",2,82,1993,5
"1993-05-17T05:01:00Z","37.275","-122.565",23,131,4,"ROCKFISH, TOTAL YOY","82","Pescadero","C","30",2,82,1993,5
"1993-05-17T06:35:00Z","37.2733","-122.65",24,132,3,"ROCKFISH, TOTAL YOY","95","Pescadero","C","NaN",2,95,1993,5
"1993-05-17T08:54:00Z","37.275","-122.815",26,133,174,"ROCKFISH, TOTAL YOY","184","Pescadero","C","27",2,164,1993,5
"1993-05-17T11:54:00Z","37.275","-122.9867",28,134,7,"ROCKFISH, TOTAL YOY","518","Pescadero","C","30",2,548,1993,5
"1993-05-18T04:15:00Z","37.6717","-123.0467",29,152,56,"ROCKFISH, TOTAL YOY","108","Farallones Outside","C","27",2,118,1993,5
"1993-05-18T05:44:00Z","37.66","-123.2117",30,154,69,"ROCKFISH, TOTAL YOY","1301","Farallones Outside","C","26",2,1243,1993,5
"1993-05-18T07:27:00Z","37.7383","-123.13",31,156,30,"ROCKFISH, TOTAL YOY","91","Farallones Outside","C","29",2,91,1993,5
"1993-05-18T09:10:00Z","37.8833","-123.3183",32,160,8,"ROCKFISH, TOTAL YOY","91","Farallones Outside","C","27",2,91,1993,5
"1993-05-18T10:54:00Z","37.8867","-123.5083",33,162,17,"ROCKFISH, TOTAL YOY","1328","Farallones Outside","C","24",2,1463,1993,5
"1993-05-19T04:01:00Z","38.165","-123.3633",35,170,1,"ROCKFISH, TOTAL YOY","183","Point Reyes","C","29",2,182,1993,5
"1993-05-19T08:43:00Z","38.165","-123.1667",39,167,11,"ROCKFISH, TOTAL YOY","91","Point Reyes","C","30",2,91,1993,5
"1993-05-19T11:19:00Z","38.17","-123.0017",41,165,8,"ROCKFISH, TOTAL YOY","55","Point Reyes","C","10",1,54,1993,5
"1993-05-22T04:00:00Z","36.8433","-121.98",56,119,109,"ROCKFISH, TOTAL YOY","91","Monterey Bay Inside","C","29",2,91,1993,5
"1993-05-22T05:11:00Z","36.7683","-121.8683",57,114,92,"ROCKFISH, TOTAL YOY","73","Monterey Bay Inside","C","32",2,73,1993,5
"1993-05-22T06:53:00Z","36.735","-121.9767",58,116,181,"ROCKFISH, TOTAL YOY","287","Monterey Bay Inside","C","28",2,237,1993,5
"1993-05-22T07:49:00Z","36.7083","-121.905",59,115,399,"ROCKFISH, TOTAL YOY","91","Monterey Bay Inside","C","34",2,91,1993,5
"1993-05-22T10:08:00Z","36.6567","-121.9467",61,112,143,"ROCKFISH, TOTAL YOY","73","Monterey Bay Inside","C","36",2,73,1993,5
"1993-05-23T04:55:00Z","36.5867","-122.1817",64,110,28,"ROCKFISH, TOTAL YOY","2304","Monterey Bay Outside","C","28",2,2322,1993,5
"1993-05-23T07:11:00Z","36.585","-122.035",66,109,88,"ROCKFISH, TOTAL YOY","608","Monterey Bay Outside","C","32",2,530,1993,5
"1993-05-23T09:10:00Z","36.6467","-122.0467",67,113,29,"ROCKFISH, TOTAL YOY","900","Monterey Bay Outside","C","32",2,914,1993,5
"1993-05-23T10:26:00Z","36.6983","-122.1083",68,117,97,"ROCKFISH, TOTAL YOY","1920","Monterey Bay Outside","C","32",2,1920,1993,5
"1993-05-24T06:42:00Z","36.9833","-122.5917",70,126,30,"ROCKFISH, TOTAL YOY","432","Davenport","C","35",2,402,1993,5
"1993-05-24T08:05:00Z","36.985","-122.4267",71,125,362,"ROCKFISH, TOTAL YOY","446","Davenport","C","32",2,457,1993,5
"1993-05-24T09:02:00Z","36.985","-122.375",72,124,82,"ROCKFISH, TOTAL YOY","128","Davenport","C","27",2,128,1993,5
"1993-05-24T10:14:00Z","36.9867","-122.2917",73,123,7,"ROCKFISH, TOTAL YOY","82","Davenport","C","29",2,82,1993,5
"1993-05-25T04:58:00Z","37.275","-122.5683",76,131,40,"ROCKFISH, TOTAL YOY","82","Pescadero","C","36",2,82,1993,5
"1993-05-25T06:20:00Z","37.2733","-122.6517",77,132,18,"ROCKFISH, TOTAL YOY","95","Pescadero","C","32",2,95,1993,5
"1993-05-25T08:17:00Z","37.2767","-122.8183",79,133,42,"ROCKFISH, TOTAL YOY","184","Pescadero","C","34",2,164,1993,5
"1993-05-25T10:47:00Z","37.2767","-122.9833",81,134,0,"ROCKFISH, TOTAL YOY","518","Pescadero","C","30",2,548,1993,5
"1993-05-26T04:07:00Z","37.6617","-123.0367",82,152,4,"ROCKFISH, TOTAL YOY","108","Farallones Outside","C","28",2,118,1993,5
"1993-05-26T05:58:00Z","37.6617","-123.21",83,154,0,"ROCKFISH, TOTAL YOY","1301","Farallones Outside","C","30",2,1243,1993,5
"1993-05-26T07:32:00Z","37.7317","-123.1333",84,156,10,"ROCKFISH, TOTAL YOY","91","Farallones Outside","C","29",2,91,1993,5
"1993-05-26T09:19:00Z","37.885","-123.3167",85,160,30,"ROCKFISH, TOTAL YOY","91","Farallones Outside","C","27",2,91,1993,5
"1993-05-26T11:25:00Z","37.8917","-123.5167",86,162,11,"ROCKFISH, TOTAL YOY","1328","Farallones Outside","C","30",2,1463,1993,5
"1993-05-27T04:01:00Z","38.16","-123.3633",87,170,2,"ROCKFISH, TOTAL YOY","183","Point Reyes","C","34",2,182,1993,5
"1993-05-27T08:27:00Z","38.1717","-123.1667",91,167,2,"ROCKFISH, TOTAL YOY","91","Point Reyes","C","31",2,91,1993,5
"1993-05-27T10:54:00Z","38.17","-123.0017",93,165,4,"ROCKFISH, TOTAL YOY","55","Point Reyes","C","10",1,54,1993,5
"1993-05-28T08:30:00Z","37.6983","-122.9083",97,138,10,"ROCKFISH, TOTAL YOY","55","Gulf of the Farallones","C","11",1,54,1993,5
"1993-06-04T04:17:00Z","36.845","-121.985",132,119,1,"ROCKFISH, TOTAL YOY","91","Monterey Bay Inside","C","35",2,91,1993,6
"1993-06-04T05:31:00Z","36.77","-121.8717",133,114,11,"ROCKFISH, TOTAL YOY","73","Monterey Bay Inside","C","32",2,73,1993,6
"1993-06-04T07:20:00Z","36.7383","-121.975",134,116,2,"ROCKFISH, TOTAL YOY","287","Monterey Bay Inside","C","33",2,237,1993,6
"1993-06-04T08:09:00Z","36.7083","-121.9083",135,115,4,"ROCKFISH, TOTAL YOY","91","Monterey Bay Inside","C","32",2,91,1993,6
"1993-06-04T10:26:00Z","36.6567","-121.9517",137,112,27,"ROCKFISH, TOTAL YOY","73","Monterey Bay Inside","C","33",2,73,1993,6
"1993-06-05T05:20:00Z","36.5833","-122.1733",140,110,33,"ROCKFISH, TOTAL YOY","2304","Monterey Bay Outside","C","31",2,2322,1993,6
"1993-06-05T08:01:00Z","36.5783","-122.035",142,109,3,"ROCKFISH, TOTAL YOY","608","Monterey Bay Outside","C","30",2,530,1993,6
"1993-06-05T09:54:00Z","36.645","-122.0467",143,113,4,"ROCKFISH, TOTAL YOY","900","Monterey Bay Outside","C","36",2,914,1993,6
"1993-06-05T11:20:00Z","36.7017","-122.1083",144,117,7,"ROCKFISH, TOTAL YOY","1920","Monterey Bay Outside","C","32",2,1920,1993,6
"1993-06-06T04:38:00Z","36.98","-122.5883",145,126,84,"ROCKFISH, TOTAL YOY","432","Davenport","C","30",2,402,1993,6
"1993-06-06T06:50:00Z","36.9833","-122.4233",147,125,16,"ROCKFISH, TOTAL YOY","446","Davenport","C","32",2,457,1993,6
"1993-06-06T08:47:00Z","36.9833","-122.3717",149,124,213,"ROCKFISH, TOTAL YOY","128","Davenport","C","32",2,128,1993,6
"1993-06-07T04:11:00Z","37.27","-122.9833",150,134,31,"ROCKFISH, TOTAL YOY","518","Pescadero","C","NaN",2,548,1993,6
"1993-06-07T06:21:00Z","37.275","-122.815",152,133,141,"ROCKFISH, TOTAL YOY","184","Pescadero","C","NaN",2,164,1993,6
"1993-06-07T08:09:00Z","37.2767","-122.645",153,132,252,"ROCKFISH, TOTAL YOY","95","Pescadero","C","NaN",2,95,1993,6
"1993-06-07T09:03:00Z","37.2733","-122.565",154,131,44,"ROCKFISH, TOTAL YOY","82","Pescadero","C","NaN",2,82,1993,6
"1993-06-08T04:15:00Z","37.655","-123.04",156,152,123,"ROCKFISH, TOTAL YOY","108","Farallones Outside","C","28",2,118,1993,6
"1993-06-08T06:31:00Z","37.66","-123.215",157,154,0,"ROCKFISH, TOTAL YOY","1301","Farallones Outside","C","27",2,1133,1993,6
"1993-06-08T08:57:00Z","37.7367","-123.14",158,156,11,"ROCKFISH, TOTAL YOY","91","Farallones Outside","C","27",2,91,1993,6
"1993-06-10T07:22:00Z","37.7883","-122.8667",162,139,0,"ROCKFISH, TOTAL YOY","55","Gulf of the Farallones","C","9",1,54,1993,6
"1993-06-10T07:58:00Z","37.79","-122.865",163,139,1,"ROCKFISH, TOTAL YOY","55","Gulf of the Farallones","C","8",1,54,1993,6
"1993-06-10T09:30:00Z","37.7","-122.9167",164,138,0,"ROCKFISH, TOTAL YOY","55","Gulf of the Farallones","C","9",1,54,1993,6
"1993-06-12T07:34:00Z","36.98","-122.285",167,123,14,"ROCKFISH, TOTAL YOY","82","Davenport","C","29",2,84,1993,6
"1993-06-13T08:51:00Z","38.165","-123.1617",170,167,29,"ROCKFISH, TOTAL YOY","91","Point Reyes","C","28",2,91,1993,6
"1994-05-19T07:38:00Z","36.7","-122.105",2,117,1,"ROCKFISH, TOTAL YOY","1920","Monterey Bay Outside","C","44",2,1775,1994,5
"1994-05-19T08:46:00Z","36.6467","-122.045",3,113,8,"ROCKFISH, TOTAL YOY","900","Monterey Bay Outside","C","51",2,747,1994,5
"1994-05-19T10:51:00Z","36.5817","-122.0333",4,109,1,"ROCKFISH, TOTAL YOY","608","Monterey Bay Outside","C","49",2,627,1994,5
"1994-05-19T12:21:00Z","36.585","-122.1717",5,110,0,"ROCKFISH, TOTAL YOY","2304","Monterey Bay Outside","C","46",2,2331,1994,5
"1994-05-20T07:54:00Z","36.66","-121.94",6,112,4,"ROCKFISH, TOTAL YOY","73","Monterey Bay Inside","C","32",2,84,1994,5
"1994-05-20T08:53:00Z","36.71","-121.9133",7,115,0,"ROCKFISH, TOTAL YOY","91","Monterey Bay Inside","C","34",2,91,1994,5
"1994-05-20T09:51:00Z","36.7433","-121.9733",8,116,2,"ROCKFISH, TOTAL YOY","287","Monterey Bay Inside","C","30",2,213,1994,5
"1994-05-20T11:24:00Z","36.855","-121.9883",9,119,0,"ROCKFISH, TOTAL YOY","91","Monterey Bay Inside","C","32",2,76,1994,5
"1994-05-21T05:10:00Z","36.9767","-122.2867",11,123,2,"ROCKFISH, TOTAL YOY","82","Davenport","C","26",2,87,1994,5
"1994-05-21T06:49:00Z","36.9767","-122.3733",12,124,2,"ROCKFISH, TOTAL YOY","128","Davenport","C","24",2,179,1994,5
"1994-05-21T08:59:00Z","36.98","-122.4233",14,125,1,"ROCKFISH, TOTAL YOY","446","Davenport","C","30",2,320,1994,5
"1994-05-21T12:09:00Z","36.975","-122.5867",16,126,2,"ROCKFISH, TOTAL YOY","432","Davenport","C","27",2,484,1994,5
"1994-05-22T05:08:00Z","37.265","-122.5633",23,131,0,"ROCKFISH, TOTAL YOY","82","Pescadero","C","NaN",2,85,1994,5
"1994-05-22T06:43:00Z","37.2633","-122.645",24,132,0,"ROCKFISH, TOTAL YOY","95","Pescadero","C","NaN",2,96,1994,5
"1994-05-22T09:08:00Z","37.2733","-122.8133",26,133,0,"ROCKFISH, TOTAL YOY","184","Pescadero","C","32",2,177,1994,5
"1994-05-22T11:50:00Z","37.265","-122.9783",28,134,6,"ROCKFISH, TOTAL YOY","518","Pescadero","C","28",2,521,1994,5
"1994-05-23T04:15:00Z","37.6583","-123.0383",29,152,10,"ROCKFISH, TOTAL YOY","108","Farallones Outside","C","29",2,106,1994,5
"1994-05-23T06:00:00Z","37.6517","-123.2033",30,154,1,"ROCKFISH, TOTAL YOY","1301","Farallones Outside","C","27",2,1234,1994,5
"1994-05-23T08:13:00Z","37.735","-123.1367",31,156,1,"ROCKFISH, TOTAL YOY","91","Farallones Outside","C","29",2,100,1994,5
"1994-05-23T10:51:00Z","37.8783","-123.3117",32,160,2,"ROCKFISH, TOTAL YOY","91","Farallones Outside","C","31",2,96,1994,5
"1994-05-24T04:28:00Z","38.1517","-123.3633",34,170,1,"ROCKFISH, TOTAL YOY","183","Point Reyes","C","22",2,181,1994,5
"1994-05-25T07:24:00Z","37.7883","-122.8583",37,139,4,"ROCKFISH, TOTAL YOY","55","Gulf of the Farallones","C","7",1,54,1994,5
"1994-05-25T09:07:00Z","37.6867","-122.905",38,138,1,"ROCKFISH, TOTAL YOY","55","Gulf of the Farallones","C","7",1,56,1994,5
"1994-05-27T04:29:00Z","36.845","-121.9817",40,119,0,"ROCKFISH, TOTAL YOY","91","Monterey Bay Inside","C","31",2,96,1994,5
"1994-05-27T05:45:00Z","36.7683","-121.87",41,114,5,"ROCKFISH, TOTAL YOY","73","Monterey Bay Inside","C","36",2,87,1994,5
"1994-05-27T07:21:00Z","36.7367","-121.9767",42,116,1,"ROCKFISH, TOTAL YOY","287","Monterey Bay Inside","C","32",2,219,1994,5
"1994-05-27T08:41:00Z","36.7017","-121.9033",43,115,1,"ROCKFISH, TOTAL YOY","91","Monterey Bay Inside","C","34",2,85,1994,5
"1994-05-27T11:12:00Z","36.6583","-121.9517",45,112,1,"ROCKFISH, TOTAL YOY","73","Monterey Bay Inside","C","32",2,82,1994,5
"1994-05-28T05:42:00Z","36.58","-122.1733",48,110,48,"ROCKFISH, TOTAL YOY","2304","Monterey Bay Outside","C","28",2,2331,1994,5
"1994-05-28T08:09:00Z","36.5817","-122.0383",50,109,5,"ROCKFISH, TOTAL YOY","608","Monterey Bay Outside","C","29",2,577,1994,5
"1994-05-28T09:24:00Z","36.645","-122.0467",51,113,19,"ROCKFISH, TOTAL YOY","900","Monterey Bay Outside","C","33",2,758,1994,5
"1994-05-28T10:45:00Z","36.695","-122.1033",52,117,11,"ROCKFISH, TOTAL YOY","1920","Monterey Bay Outside","C","29",2,1920,1994,5
"1994-05-29T05:27:00Z","36.9767","-122.2883",55,123,0,"ROCKFISH, TOTAL YOY","82","Davenport","C","28",2,89,1994,5
"1994-05-29T07:02:00Z","36.98","-122.3717",56,124,0,"ROCKFISH, TOTAL YOY","128","Davenport","C","30",2,173,1994,5
"1994-05-29T08:59:00Z","36.9833","-122.4267",58,125,1,"ROCKFISH, TOTAL YOY","446","Davenport","C","32",2,415,1994,5
"1994-05-29T11:48:00Z","36.975","-122.5867",60,126,20,"ROCKFISH, TOTAL YOY","432","Davenport","C","25",2,479,1994,5
"1994-05-30T05:07:00Z","37.27","-122.5633",63,131,1,"ROCKFISH, TOTAL YOY","82","Pescadero","C","29",2,84,1994,5
"1994-05-30T06:43:00Z","37.27","-122.6467",64,132,1,"ROCKFISH, TOTAL YOY","95","Pescadero","C","33",2,96,1994,5
"1994-05-30T09:30:00Z","37.2733","-122.8117",66,133,3,"ROCKFISH, TOTAL YOY","184","Pescadero","C","25",2,175,1994,5
"1994-05-30T11:39:00Z","37.2717","-122.98",67,134,2,"ROCKFISH, TOTAL YOY","518","Pescadero","C","25",2,512,1994,5
"1994-05-31T04:23:00Z","37.6633","-123.045",68,152,2,"ROCKFISH, TOTAL YOY","108","Farallones Outside","C","31",2,106,1994,5
"1994-05-31T05:46:00Z","37.6617","-123.2133",69,154,2,"ROCKFISH, TOTAL YOY","1301","Farallones Outside","C","31",2,1362,1994,5
"1994-05-31T07:37:00Z","37.7483","-123.14",70,156,3,"ROCKFISH, TOTAL YOY","91","Farallones Outside","C","30",2,65,1994,5
"1994-05-31T09:20:00Z","37.8767","-123.31",71,160,5,"ROCKFISH, TOTAL YOY","91","Farallones Outside","C","NaN",2,102,1994,5
"1994-05-31T11:10:00Z","37.8867","-123.5017",72,162,10,"ROCKFISH, TOTAL YOY","1328","Farallones Outside","C","NaN",2,1417,1994,5
"1994-06-01T04:52:00Z","38.1617","-123.3483",75,170,0,"ROCKFISH, TOTAL YOY","183","Point Reyes","C","NaN",2,160,1994,6
"1994-06-01T08:20:00Z","38.1617","-123.1567",78,167,0,"ROCKFISH, TOTAL YOY","91","Point Reyes","C","NaN",2,87,1994,6
